Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b86fb659fcd3a3627d48538dd930d77f656dfedda41dd640e1725d383f769f2,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
86d894f7e843fbc31e5fb43ffadea0a995a79384a51be269e191e25ff87d3fa0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.136339,51.51347,On or near Broadwick Street,E01033596,Westminster 013F,Investigation complete; no suspect identified
279f8ec84fe6524c6dc443913a64207c327596227e08a7652d6775ef5ce83d83,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.006221,51.589431,On or near Wyatt's Lane,E01004470,Waltham Forest 013E,Investigation complete; no suspect identified
5f86c80c147d52f61366fce5212b38b739a4cf61586946c050aa2a286e70206c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.087286,51.526745,On or near Cranwood Street,E01001780,Hackney 027D,Investigation complete; no suspect identified
2449146c02eca23e39394154874552f39c9e9b0a886c3fdd0c8903d050b6a7da,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.07535,51.552008,On or near ,E01001747,Hackney 014B,Investigation complete; no suspect identified
e36facc979bae97bb6c3b7a5eb7708a6ec561f1d9ec4f5bafc2427dabec3a7fb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.03639,51.533907,On or near Daling Way,E01004233,Tower Hamlets 003D,Investigation complete; no suspect identified
2b6cb5f8b0978a3ced9886037f28c2b4442afb830dad7bd528a5ea8d15dca09e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.316997,51.68208,On or near ,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
0dbb3513c8cfa291e6cb87eb19fc31105c89c36c9ac1ac3884067f83504fc749,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.200861,51.51348,On or near Denbigh Road,E01002886,Kensington and Chelsea 006E,Investigation complete; no suspect identified
aaf1147a05c9ed9946bd0d357771b3ea52d601c4d5d49704e373167bbbf91719,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.212687,51.516592,On or near ,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
ec2a45f976fe6656918ab8d1eb16e03d2f07ef539faf7f06aef34d5a1f8fec6f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.197747,51.512047,On or near A4206,E01002884,Kensington and Chelsea 006C,Investigation complete; no suspect identified
ec2a45f976fe6656918ab8d1eb16e03d2f07ef539faf7f06aef34d5a1f8fec6f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.197747,51.512047,On or near A4206,E01002884,Kensington and Chelsea 006C,Investigation complete; no suspect identified
fc40c767cf71fbbb094969dbc697fe9075f3533bf9a8fabf598e8c689ce06e6b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.187645,51.497512,On or near Kingsley Mews,E01002890,Kensington and Chelsea 010C,Investigation complete; no suspect identified
198adb7d9e8969ec95d82e6a89ce9a9fa776eed2719bdc18639641fad2ea3842,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.190568,51.502647,On or near Old Court Place,E01002826,Kensington and Chelsea 008C,Investigation complete; no suspect identified
c1790dbbe7d83ef42a034231f3b1d2158d8fcad58ce4b95940f211fa0d75219d,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.22342,51.596771,On or near Bampton Road,E01002293,Havering 007A,Investigation complete; no suspect identified
42d61058f8afac06947ab8e4fc83c834da066b500a4de6c6343537751f828e35,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.066359,51.511978,On or near Forbes Street,E01004319,Tower Hamlets 021A,Investigation complete; no suspect identified
b9d5fb7ae43644e4092de973798797138c5d4220c6baf68badf045617f80243f,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.151075,51.455987,On or near ,E01000362,Bexley 015B,Investigation complete; no suspect identified
ebe8dc09ee6d4db93146b95e02620a84ba48d58ce3c8e024f1f7ed156f9c692d,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.065513,51.38418,On or near Rolleston Avenue,E01000809,Bromley 022D,Investigation complete; no suspect identified
61c8e4ba0e81db086f17f755c10553a4103e69bea166bbd72503f5c9c68e6ec8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.22062,51.549724,On or near ,E01000559,Brent 018E,Investigation complete; no suspect identified
08192994c3f22815e4510f33f508bdb9fd4b842b558b1a98583395a34bd6a073,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.110669,51.561925,On or near ,E01002734,Islington 005B,Investigation complete; no suspect identified
04a569a834deafa62f21abe753271dfa705024925a35b8e50bdcf8c78f16a07e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.112077,51.562055,On or near Sonderburg Road,E01002732,Islington 005A,Investigation complete; no suspect identified
ad8129b80c44a5a18b903c83ff587cea159ee15e3c0231b85b9129f5fb4c3d45,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.110669,51.561925,On or near ,E01002734,Islington 005B,Investigation complete; no suspect identified
84e32884b9673b9928bb34d8be505a316504874c16244d1e49a1620cd28d31dd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.281326,51.612522,On or near Grove Road,E01002116,Harrow 002C,Investigation complete; no suspect identified
30546a17e058cc53cb846a7e9049b6ab01a56d1f0ecbf5deb9352fdfe65a7da4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.190187,51.59913,On or near Station Road,E01000197,Barnet 023A,Investigation complete; no suspect identified
4343de0e915f8cba0b985c6ecc693296cf9968a239f16e57e0ee4548b75462d2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.283007,51.418024,On or near Eaton Drive,E01002951,Kingston upon Thames 003C,Investigation complete; no suspect identified
60178244c16df25226eca6aca0bf841885a50aa4279de720967f77a71c146f1b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.140912,51.493894,On or near Gillingham Row,E01004749,Westminster 022B,Investigation complete; no suspect identified
60604a4a3bd616a57736f582b21e504553db0d92fb77837c2c147d85f6ab097c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.161186,51.520247,On or near Knox Street,E01004662,Westminster 012D,Investigation complete; no suspect identified
7ee90efd709f54411a8c0c2c43301722431131a5037c8617b155fcd25048d861,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.130558,51.490618,On or near Cureton Street,E01004745,Westminster 021C,Investigation complete; no suspect identified
cea015ec3cbf7bafd634ee5a85a2b383cb2cb2f9809d33d3ad224dbf7dc18900,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.201351,51.52337,On or near Western Mews,E01004755,Westminster 010B,Investigation complete; no suspect identified
32efe5d2cae9166ef16e6a0afebfba1a1a8d61df4a28c30a933f5e8832b75456,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.145938,51.520205,On or near ,E01004713,Westminster 011A,Investigation complete; no suspect identified
ddce1a4b8a98b89f11623011a8e05ecdd133dbb335273d7b54e736aa36500546,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.125914,51.511137,On or near New Row,E01004734,Westminster 018A,Investigation complete; no suspect identified
ba18292bc5c92d9186a6eefd7dfa023b132cadc2da2e88cfe9d6d07836c6a156,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.246248,51.510381,On or near Old Oak Road,E01001959,Hammersmith and Fulham 003C,Investigation complete; no suspect identified
14e2e4e131ad89a29b355c658303aa7be770e8978569b0ac514a8afbe6f0116f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.199281,51.482287,On or near Eustace Road,E01001881,Hammersmith and Fulham 017B,Investigation complete; no suspect identified
2f8eac460a1d15bab44905bba463d4f0be6816b4fd51c2ef585cdde9ecb9ab60,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.253297,51.523885,On or near Wells House Road,E01001239,Ealing 015C,Investigation complete; no suspect identified
704ed8b2d23ee406c0fcf3d675ce2c1c306a5d591cbd0ea1a7d3dbffaf527023,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.195331,51.507909,On or near Newcombe Street,E01002827,Kensington and Chelsea 008D,Investigation complete; no suspect identified
815b0476dba85846007019952c11357aafc3af750ca594798a039a0a4e0fbbee,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.16269,51.486099,On or near Caversham Street,E01002903,Kensington and Chelsea 018E,Investigation complete; no suspect identified
3b6d482101fc069da03a83d5ca86b21c69f8550be899006686834bba80707225,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.203454,51.508394,On or near Ladbroke Walk,E01002883,Kensington and Chelsea 006B,Investigation complete; no suspect identified
c8ae095e6c71a3f3ff9c2b46c601c5d885e58f36d3b5dc73374da1ab6464cc0a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.190387,51.459184,On or near ,E01004509,Wandsworth 010A,Investigation complete; no suspect identified
0cc1f0220b4abc2cb0014533b43db5bb66beb8a7a9c5307fa7e4366d62e16590,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.18824,51.459969,On or near Ebner Street,E01004514,Wandsworth 012C,Investigation complete; no suspect identified
8e8c5908baf459205fcc95108c991823f11000922df2b0a6bc8e0b08ee7e9279,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.193038,51.565247,On or near Franmil Road,E01002319,Havering 016A,Investigation complete; no suspect identified
9123fb1ce45b56d540c87731ad8006b2bd8c9ac22fccc4a011eda39810db55f9,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.066968,51.645562,On or near Agricola Place,E01001514,Enfield 016E,Investigation complete; no suspect identified
398ef975937a4f53c0c3a9ea461df0f5ad29f3f0bdc825ec9e38145dc57962ef,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.10482,51.662626,On or near Farmlands,E01001471,Enfield 010C,Investigation complete; no suspect identified
513197ac763a0d25c1ac6f847151137d9ebbeb0ddf552b6c4e672b13676531c5,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.098726,51.538561,On or near ,E01000071,Barking and Dagenham 011E,Investigation complete; no suspect identified
e2c43b3d2fd1856f9d52c665ad4dfdf92403e93750dc7911c90dce9311baf976,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.00815,51.572577,On or near Esther Road,E01004442,Waltham Forest 021E,Investigation complete; no suspect identified
6f5f5adc9f02c813c4ea12ba01eba2efed3e72ae9b1c4243f0b6a53b32460113,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
afcbd53fba6d3051d5e367020f688822f1518c4d59b8a38f397b58225160076f,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.059594,51.523322,On or near Skipsey Avenue,E01003540,Newham 029C,Suspect charged
fb1b23b4f6474db39762286046b1647148ba0e07a04b9828241d4d65a0a7e69f,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.033426,51.545559,On or near Henderson Road,E01003567,Newham 007D,Investigation complete; no suspect identified
03555af5e56180ac47e7def67473b71fc41cae3dc1ebae656fc1018dcde9ebaf,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.024978,51.528422,On or near Fenton's Avenue,E01003607,Newham 026D,Investigation complete; no suspect identified
12a5146511665c7691dba96b56a94c87bc9dec1915f61ae9141808be821a7828,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.019486,51.522905,On or near Anne Street,E01003499,Newham 030A,Investigation complete; no suspect identified
480e6c1a1c0ff5af4e4bab929c766fbb037ddc76c3e49e0d7d52cafdcd6e1228,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.004325,51.520368,On or near Star Lane,E01003497,Newham 034A,Investigation complete; no suspect identified
bcbadfc5a7655d103bb6f00c0f2ad21b71e27ea3a45f54194d15e896c441a812,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.03842,51.616106,On or near Lee Park Way,E01001427,Enfield 030C,Investigation complete; no suspect identified
49157d02b594f817630abb175487c065e25017feeb0db62702eb8087395ab6fe,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.033658,51.512,On or near Norway Place,E01004254,Tower Hamlets 023B,Investigation complete; no suspect identified
84895e5a31f22195b3bc49366b72b05481a565658664b84bd5485d7f04f28ad1,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
49223f505b1641e48b24b4537bdde4f253ec8df70b6a72becde4113694076e51,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.019272,51.513377,On or near Flora Close,E01004244,Tower Hamlets 020B,Investigation complete; no suspect identified
7991a621451024f4a7d8eb2c94a2199e500d5f287f434aa993e9bd49563efabc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.189328,51.360761,On or near Sutton Court Road,E01004137,Sutton 012A,Investigation complete; no suspect identified
bca47ed86128f942cf6c86ac554f9bf00d165971f3fff0e4ca44bec0586e274f,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.123883,51.493471,On or near Overton Road,E01000416,Bexley 002A,Investigation complete; no suspect identified
c03fee464854c05e7b4f9b0e92cb5810fc5de0959dc552c9ddea4e53d09724cf,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.107536,51.470762,On or near Darenth Road,E01032566,Bexley 029D,Investigation complete; no suspect identified
c03fee464854c05e7b4f9b0e92cb5810fc5de0959dc552c9ddea4e53d09724cf,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.107536,51.470762,On or near Darenth Road,E01032566,Bexley 029D,Investigation complete; no suspect identified
c9ea037d66492554817f23d10686933daa0d929ebe1f5ec5077c48dcadb6c0e8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.053158,51.394243,On or near Milford Gardens,E01032569,Croydon 045E,Investigation complete; no suspect identified
df5612ae4f11d9e3db66c61620dbe9299c10f7861b1959ed3e1d08a5f5ee19bd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.097938,51.369223,On or near Edridge Road,E01001047,Croydon 027D,Investigation complete; no suspect identified
8c9ab27a632503876690b33213ea3d6ef43b4ff7b5d035698ac31655959cb6ed,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.088885,51.392376,On or near Selhurst,E01001113,Croydon 013D,Investigation complete; no suspect identified
5dd1a15fbbc762f1c21fba5fdac3d2921abcdad6fda5a181df1222f8cb490bac,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.083021,51.340761,On or near Farm Fields,E01001108,Croydon 035E,Investigation complete; no suspect identified
a5a282084f61c93450f44fdd6854775744bd4c0a2585b3cf852251eb2e2990e6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.11667,51.403923,On or near Ardfern Avenue,E01001086,Croydon 003B,Investigation complete; no suspect identified
b8919d34d720716387ebac57b8d338b2daae8cd78d2b9fd353408f46a068c8eb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.074182,51.3937,On or near Sidney Road,E01001188,Croydon 014D,Investigation complete; no suspect identified
232699952a2789426f75732acc66901b95cbd61f7e96a920805303640358ea24,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.120328,51.363793,On or near Stafford Gardens,E01001167,Croydon 028A,Investigation complete; no suspect identified
4fe8092f70ed71353a141846299cc774822a62f6eb66fcd1f2754318aaeb95c8,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.070658,51.491689,On or near ,E01033731,Greenwich 004E,Investigation complete; no suspect identified
74b241e14f44cef915132a1b19203c9dd7bf9bdc5292c741b1ca004436c6e515,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.086682,51.488338,On or near Mount Pleasant Place,E01001673,Greenwich 006B,Investigation complete; no suspect identified
5e13566b90a14b1199359c306b40d1dd1911b50cc545f3743e6f42cc60515c19,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.011813,51.486167,On or near Denford Street,E01001665,Greenwich 037C,Investigation complete; no suspect identified
2abca981d65783310d6b80a44fc79b483d0fd6511cf33a0c5d25f3ce469cd841,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.106673,51.494519,On or near Manister Road,E01001576,Greenwich 003B,Investigation complete; no suspect identified
2abca981d65783310d6b80a44fc79b483d0fd6511cf33a0c5d25f3ce469cd841,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.106673,51.494519,On or near Manister Road,E01001576,Greenwich 003B,Investigation complete; no suspect identified
f4c9a78b51c5f708f6cf5308b105327ce39b6edc1ab934493818c065b907cb40,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.069847,51.481421,On or near ,E01001700,Greenwich 011D,Investigation complete; no suspect identified
736538c33e26b77b50a408b8566a8a1d4558b3686fffa71845ab78f88ae66701,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.017094,51.480509,On or near Mycenae Road,E01001586,Greenwich 016C,Investigation complete; no suspect identified
01d0c5b234b00cd2cc1f19ceba431f34e759137dd1f585dff604e12d654eb9f1,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.118942,51.491618,On or near Hermitage Close,E01001578,Greenwich 003D,Investigation complete; no suspect identified
9bca722975a092d0f3051c9acd9d3b25067569570addc87236b4635bc7e6588b,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1238aebf9ee9adfb1e3cc5d844c237e21e83cd0ca83b1983d440bb2d96999772,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.011813,51.486167,On or near Denford Street,E01001665,Greenwich 037C,Investigation complete; no suspect identified
595cd024d5ab17788e6b1d12e6f6e257ad16b4ee11328d296cb683fd8d631b34,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.00406,51.407208,On or near Shortlands Gardens,E01000673,Bromley 011B,Investigation complete; no suspect identified
a53ce0b879e73f8f692b15dc3670c2e536763ac95a6f7e6ba44c9d8fb921caf6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.016172,51.376617,On or near ,E01000835,Bromley 030B,Investigation complete; no suspect identified
ed5a30ada3b155c27f256f482334ec45c8a89ab39a8e0bd4276451bc85e7b096,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.063817,51.420901,On or near Red Hill,E01000690,Bromley 002B,Investigation complete; no suspect identified
52a70dd6ffce6806723f2a6284d729d3f789b3610f560b1d092090f5f98b135e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.049244,51.399411,On or near Mayford Close,E01000706,Bromley 013D,Investigation complete; no suspect identified
e0fe753d6e6c9c9510eda2fab1df7cb64e212b07f82cfa289676ba72f6087263,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.060439,51.421905,On or near Victoria Road,E01000695,Bromley 007D,Investigation complete; no suspect identified
925791bfae382dde20e53fe8ebe38cb9f230248909d17de5125886f3f8837006,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.063817,51.420901,On or near Red Hill,E01000690,Bromley 002B,Investigation complete; no suspect identified
8f993f5b0c3ee0660c464ae6b1591624ec2c68c4a0457a8ec69105d74070f9bd,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.063833,51.576242,On or near ,E01003690,Redbridge 035A,Investigation complete; no suspect identified
ed07308513f04960a4d88a388d75dd175921e2e179c3e0407f644c3c29dcca82,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.102839,51.56331,On or near Felbrigge Road,E01003715,Redbridge 034C,Investigation complete; no suspect identified
97d8601cf44c3c259f0d62a1ed1d2e2ba214afacdc8e55f67a078b35b6249b60,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.044024,51.39303,On or near Abbots Way,E01000778,Bromley 024E,Investigation complete; no suspect identified
5106aef480c4f03058e323fc35d5448d58f2d671952553aa9dc4d339d4fca79a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.054882,51.411546,On or near Croydon Road,E01000798,Bromley 009D,Investigation complete; no suspect identified
166900256c0cd366fe4a4347626660bebf687455c65f69bbd7f1719142a8f3d6,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.065513,51.38418,On or near Rolleston Avenue,E01000809,Bromley 022D,Investigation complete; no suspect identified
d094db02956e2263723fce075fc1cd50ac9148e1fc3cfa6582fc30964f182e4b,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.026302,51.31928,On or near Victoria Gardens,E01000656,Bromley 039C,Investigation complete; no suspect identified
9580ff8a8ca8eab4393811430660278d8a96fa1542fa3e210705124e613b6c45,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.073671,51.578445,On or near Ermine Road,E01002051,Haringey 029B,Investigation complete; no suspect identified
67757cece027f5db222c76ab19b8b84c7490ec5e2ad8a075bd02eebd018be642,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.067754,51.597816,On or near Rheola Close,E01002077,Haringey 012B,Investigation complete; no suspect identified
f217e258420c6f4f2948d86edb81976909b48371d59e75b82acae57878242aa6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.068937,51.606702,On or near Brunswick Square,E01002034,Haringey 037A,Investigation complete; no suspect identified
84635c6d52217e02249cc26fc73d1e9fd860b2b1598b31135e5623b3751cd6a2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.098906,51.585196,On or near Park Road,E01001999,Haringey 023B,Investigation complete; no suspect identified
b7a516390acbf1e173508a09219b9276283f577419f28425b14b5b3b4103f5d1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.075895,51.583877,On or near Brunswick Road,E01002072,Haringey 025D,Investigation complete; no suspect identified
53832bf8e6f129b6ed0bf4a8d8cd5fc62c9af177acb7dfdfac99b1d674192519,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.097667,51.545375,On or near Canonbury Yard East,E01002719,Islington 016B,Investigation complete; no suspect identified
aa8579bdb2bc9fae347e5f37c7de325a08230e39f59ee225e89d0f5c0c20cfd6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.041407,51.377572,On or near Fieldpark Gardens,E01001133,Croydon 026E,Investigation complete; no suspect identified
3bc1224ed56fa5267546bcebc6d7e93f4737c50bd823b48a99ea9abe946820d4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.118769,51.397626,On or near Redford Avenue,E01001184,Croydon 011F,Investigation complete; no suspect identified
1b499ffc5f319965d5a30942cbf879321601ab44116a4f347b9a569f0abee268,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.138289,51.523267,On or near Grafton Way,E01000854,Camden 026D,Suspect charged
a91815850adc3c662469ed1cff6f1a9a1a4e2889551ed608b5a8daba897574a6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.344284,51.606935,On or near Blackwell Close,E01002140,Harrow 005A,Investigation complete; no suspect identified
4112159272095d5a037d4618e5e2887bf366c4959afe518e3b96b0508d3ffc23,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.336304,51.56687,On or near Julian Hill,E01002134,Harrow 029B,Investigation complete; no suspect identified
b45bb0bb98fdb8e22eb609989e28ba1047d1a7848d313da608c9d8eed97ad2f9,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.282296,51.531282,On or near Lakeside Drive,E01000600,Brent 027E,Investigation complete; no suspect identified
bcb9f0e56fa290ee7049a64fae816262cc788938fb564415973200e077836451,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.282296,51.531282,On or near Lakeside Drive,E01000600,Brent 027E,Investigation complete; no suspect identified
16b3ed77cd952f9d14162e2b6e2b444b63d6fa2270719e2058cf16543f3e5d35,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.282296,51.531282,On or near Lakeside Drive,E01000600,Brent 027E,Investigation complete; no suspect identified
8da1177e97b6d5401c7a8f049d9e15d0239fbf2a4daa7be65477eca1981d404f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.006161,51.467409,On or near Oakcroft Road,E01003206,Lewisham 007E,Investigation complete; no suspect identified
895f0897078343652b0687f5b167742f1314880739bc93236c879c68986032e3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.069112,51.47072,On or near Moncrieff Place,E01004061,Southwark 025A,Investigation complete; no suspect identified
c13163ba035524f7ea075dbef37041eb306fdf073c5df2292a438dd5a637f349,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.097039,51.504782,On or near Great Guildford Street,E01003929,Southwark 002B,Investigation complete; no suspect identified
676736c69030c9461be4297cff2c941ae6f67e24e2b635a1aeb0d25e4c796c55,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.143165,51.615957,On or near Friern Barnet Road,E01000124,Barnet 010E,Suspect charged
934d749872d7d8c500b5d39927948eb2d04aabe613743ac2da57711e0d8fc30a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.143165,51.615957,On or near Friern Barnet Road,E01000124,Barnet 010E,Suspect charged
9c94a9807a9db7040d5bc86e3b8cec9ea37474c1a81c017f27a85a9be1f9c995,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.143165,51.615957,On or near Friern Barnet Road,E01000124,Barnet 010E,Suspect charged
8ca06f6a5978c10a00000c5ff9221344fa28431784e6a58a614bea2dcfd7594a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.155296,51.650913,On or near Langford Crescent,E01000168,Barnet 003B,Investigation complete; no suspect identified
f37ccdfbba8c6411a4a4b8eb1eb10373c60316992eb30e31ab4aceafc84dadfd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.15555,51.454945,On or near Broxash Road,E01004477,Wandsworth 017A,Investigation complete; no suspect identified
7500c9e3ea9cf42d4e716fae046090616822befe3b1023f5e29265131ae4df74,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.173779,51.523609,On or near Hatton Street,E01033605,Westminster 009K,Investigation complete; no suspect identified
11d4d9d790490cb5527666a35f5d3cb5a8c3108a480262cfcee2594174d44c2d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.174046,51.498192,On or near Exhibition Road,E01004688,Westminster 019B,Investigation complete; no suspect identified
63424237463fa593c6532dba21d8d4761dd7c4c3c0c6cf75c44bc1fbd58522dc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.157925,51.521401,On or near Bickenhall Street,E01004660,Westminster 008B,Investigation complete; no suspect identified
c2ba0050665ca7f0b6fb3618f9a5a9cb4a8c765ae36d362ed10fe42a913b5c91,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.195994,51.524322,On or near Goldney Road,E01004676,Westminster 006A,Investigation complete; no suspect identified
5f1f285a4904063866c2c5de1a114dff99da04fd66652eba16f55791f62ac28b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.124835,51.44613,On or near Rodmill Lane,E01003023,Lambeth 021C,Investigation complete; no suspect identified
17b644a9c597f175ecc178aab06141e0130579c9457a2c4adafed2651b75bd8e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.407396,51.510216,On or near Gade Close,E01002505,Hillingdon 026D,Investigation complete; no suspect identified
9568215d425f7bf9581ed3ccbe7691d20f294afeb7433e79517bb969cf892b14,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.265946,51.46564,On or near Milton Road,E01003808,Richmond upon Thames 005C,Investigation complete; no suspect identified
923e5e0b8754587385a5f6c0c90cd764fbfb81e71fc0d37fd4902bc1d1ff3379,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.259795,51.46384,On or near Wallorton Gardens,E01003809,Richmond upon Thames 005D,Investigation complete; no suspect identified
f94b2c68d02f22c5767e6ef3a389eb1ab073e5114938bd669851f93869df73b6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.112811,51.51259,On or near Essex Street,E01004735,Westminster 018B,Investigation complete; no suspect identified
18e2d2ac0e31dc6d34efd666b53b055b8561ff6e911537ee5098696e728556db,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.181008,51.512966,On or near Craven Hill,E01004700,Westminster 016E,Investigation complete; no suspect identified
b6f535a33e271581a1aaf1fe7716027c22cbb517649867e9bb24b065b872a7e6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.15878,51.515209,On or near Quebec Mews,E01004657,Westminster 012A,Investigation complete; no suspect identified
