Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6c073e3f8c36c71cc1ad018cee89464520329878aa4b25d990eebd0fbb303f1c,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b9c836d3f6c4e946b330a0538747105db5cca3310b7f403c589cf2eaa6fcac44,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.183011,51.478907,On or near Upcerne Road,E01002841,Kensington and Chelsea 021B,Investigation complete; no suspect identified
38b246d6d8c0d07c88142afcce05a11c4107dbf0d24d9a814a9b010d8f14f7e0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.21319,51.504469,On or near Upper Addison Gardens,E01002869,Kensington and Chelsea 009E,Investigation complete; no suspect identified
96765ac5e7a63cb34e118d200d683b443e8045e9fcea39d633f67aab4d251d2a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.202445,51.493756,On or near Beckford Close,E01002814,Kensington and Chelsea 015A,Investigation complete; no suspect identified
a3b4d5241b3d14c7d69e3d3af181c989cd39a46ee0dba37a23c0a06869c622fd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.209605,51.515439,On or near St Marks Place,E01002874,Kensington and Chelsea 007D,Investigation complete; no suspect identified
c49e9fd1c5746d86cbe360bcdc9be4fc6c64899367fc3c6a39b99dccfd608380,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.192458,51.493117,On or near Hogarth Road,E01002850,Kensington and Chelsea 013D,Investigation complete; no suspect identified
062d883d868679c0bc44c9298108406736f25adabf0edbd4d4db2d9e2fb92a1a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.160137,51.495492,On or near Cadogan Square,E01002863,Kensington and Chelsea 012E,Investigation complete; no suspect identified
5b1af006bfe3f0e819d3dddecf3ce9f6361a51329f71bccf59bc42c65fd3f19d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b0cbcb63b1e480d4bd04950234b377cb2d376ee70a6280b87962ef454bfa3f1b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.160842,51.497302,On or near Hans Place,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
7c3d799035dcdeaba66aae773cc4dfef2cb5f32fcc845f5f18be367956db4b28,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.214063,51.513097,On or near Bomore Road,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
be2b40ad3eb267b44b95a4083a4f57ca0646fad5941fd329d5cccf68a6256a6f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.192458,51.493117,On or near Hogarth Road,E01002850,Kensington and Chelsea 013D,Investigation complete; no suspect identified
f250b390d6c84a2f912bf42aa6b18a67a3439352e96f28d63e475fe4450e5b77,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.190912,51.493957,On or near Knaresborough Place,E01002850,Kensington and Chelsea 013D,Investigation complete; no suspect identified
f250b390d6c84a2f912bf42aa6b18a67a3439352e96f28d63e475fe4450e5b77,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.190912,51.493957,On or near Knaresborough Place,E01002850,Kensington and Chelsea 013D,Investigation complete; no suspect identified
f250b390d6c84a2f912bf42aa6b18a67a3439352e96f28d63e475fe4450e5b77,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.190912,51.493957,On or near Knaresborough Place,E01002850,Kensington and Chelsea 013D,Investigation complete; no suspect identified
4e5bcc75ef87167c683f101dc423df1ddb10dacb739593959a8b72db89757bc2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.207267,51.498623,On or near Napier Close,E01002867,Kensington and Chelsea 009C,Investigation complete; no suspect identified
4e5bcc75ef87167c683f101dc423df1ddb10dacb739593959a8b72db89757bc2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.207267,51.498623,On or near Napier Close,E01002867,Kensington and Chelsea 009C,Investigation complete; no suspect identified
392dff13d8176f39be9e007d67a68d0ad97a7c3be9fad7bd767ea71435639098,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.181198,51.479958,On or near Ashburnham Road,E01002841,Kensington and Chelsea 021B,Investigation complete; no suspect identified
f4b24ad46e7df37090c3a9e4ffa2ae10525e9cb635c38eee723e40306f8cac4e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.17978,51.489891,On or near Cranley Mews,E01002837,Kensington and Chelsea 016E,Investigation complete; no suspect identified
b1695ff444919bb772866b464a0a5293b78c49194c8e5ec450938bd27991feed,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.200991,51.516764,On or near Powis Terrace,E01002829,Kensington and Chelsea 004A,Investigation complete; no suspect identified
dd6c6f5efdb20ca07c0dd979ae7fd4e264d41bac6d4e6182c7e95ba574259cfe,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Investigation complete; no suspect identified
dd6c6f5efdb20ca07c0dd979ae7fd4e264d41bac6d4e6182c7e95ba574259cfe,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Investigation complete; no suspect identified
ced7fa995c0f368cd2b5ed008215aea4f1adbbf0630d38d49beb9c5ec4029e57,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.13568,51.517596,On or near Newman Street,E01004763,Westminster 013B,Investigation complete; no suspect identified
74943b58f02cf8d01256de390eed1f197b3d3f5d812300115eaf5b19a762a237,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.175251,51.523587,On or near A5,E01033598,Westminster 009F,Investigation complete; no suspect identified
25b9b63665eedd8ddba14a0cb8c26592bb44df4b5adcf96f852f91e32d133e45,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.146709,51.36576,On or near Bute Road,E01004173,Sutton 010C,Investigation complete; no suspect identified
bc07c45022c92f299c93d1ea48e64ff3de476b1a30b6b59814edbc58914e36a4,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
51afb0335cd90308c1a3da51d7036c8f256214901c78a471ad1f81e23ff4a846,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.049386,51.367841,On or near ,E01000667,Bromley 033C,Investigation complete; no suspect identified
7c8728d9b6f250a29de42c816c24387f9e11e98c39df82598904b6c62d8db7cf,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.077349,51.451503,On or near Milo Road,E01004072,Southwark 030E,Investigation complete; no suspect identified
f45f19edaf25e8bb4ee0dbfe29e8e9b575280709a7564962e782d9ad0932af1f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.077528,51.58724,On or near Nelson Road,E01002070,Haringey 024C,Investigation complete; no suspect identified
288c9cdf0b3f6e63374fd07f43f805d937ef7a479b22e361201c14ee4ed124b2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.176038,51.628639,On or near Baxendale,E01000281,Barnet 008D,Investigation complete; no suspect identified
1cb3c25983efe98aaac6c5a00ca13841175c836c9e8011fc185f115b910de0b9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.457194,51.524001,On or near Colham Green Road,E01002412,Hillingdon 017B,Investigation complete; no suspect identified
8d243d65f049de58eae3a0d21cb2b9155f295989d9fd71dd9708a6e3ee711e4b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.410548,51.588527,On or near Maybank Gardens,E01002481,Hillingdon 004E,Investigation complete; no suspect identified
0b00f2ef1ac0185bcd9c482a9ffadef42bb9689a01ba34ca7a48ea542e6c85ba,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.423047,51.523934,On or near Regents Close,E01002426,Hillingdon 021F,Investigation complete; no suspect identified
86d356ecc210d0b5d81e72e85d43f5ce46fa53bb0d627ab3fc79b3d2f3849131,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.455994,51.537734,On or near Weald Road,E01002511,Hillingdon 017E,Investigation complete; no suspect identified
88c61d0c9fb5cacb4bc52a82062e31f6187448510777defb9c4da8820df00ea3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.469316,51.510699,On or near Knowles Close,E01002554,Hillingdon 022F,Investigation complete; no suspect identified
9a43311c8f9966c37edf74eb331ff0cec94d6bbc6f99a1b9943512bfa2f644bb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.411521,51.520046,On or near Belmore Avenue,E01002398,Hillingdon 021D,Investigation complete; no suspect identified
0729b0367a3c485745edc630244d4383e5acd186fc874cac6bd0323c7148545c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.384955,51.560014,On or near Jubilee Drive,E01002496,Hillingdon 033A,Investigation complete; no suspect identified
7f8fe4428e9b9b7777c328de22eb2f35b95011b79574fc32b5380025da9dd405,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.391525,51.531617,On or near Dehavilland Close,E01001331,Ealing 009E,Investigation complete; no suspect identified
b3f40216fb78104968775128bbdb125fd94e72a4a3de790793d87adc0aca8917,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.06729,51.577368,On or near Wayside Mews,E01003653,Redbridge 015D,Investigation complete; no suspect identified
1d5950b7e8ddd4dad8c8f78be090ad3a5d56908ef045fd9bcf16d633590c2bcd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.247427,51.530722,On or near Stoke Place,E01001246,Ealing 015D,Investigation complete; no suspect identified
840bc88ef483560cee5216e7eda69c170cf70dc1d84b06c556a07c30c66df3ed,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.202601,51.546535,On or near Loveridge Mews,E01000974,Camden 013E,Investigation complete; no suspect identified
a5c7eab33a665d1383e706e29ae11ecab556001e0cb9feb841e7f3b9f3a728b1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.132595,51.587005,On or near Farrer Mews,E01002020,Haringey 021A,Investigation complete; no suspect identified
18fd1fd73306085e4e5adf96502de4a391cac6fc29cd46091bc714322d3cb531,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.438124,51.546733,On or near Oakleigh Road,E01002450,Hillingdon 014A,Investigation complete; no suspect identified
449ad363386697445739a1912921f139da7c28c6494d963c7d2668cdea69a5c4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.481834,51.544645,On or near Chapel Street,E01002521,Hillingdon 016C,Investigation complete; no suspect identified
f5689603982595355f27ce6fd1ce63253b188be4d442289c89c15edd8f7b93c1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.246118,51.470615,On or near Willow Avenue,E01003853,Richmond upon Thames 003B,Investigation complete; no suspect identified
3d2756165b5f0e3f94a1bc55589e3937047fa29c7791a77fe7d6491fbbfea0a4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.020949,51.447732,On or near Brookdale Road,E01003324,Lewisham 020E,Investigation complete; no suspect identified
cb1f74ccfe068406e1b6d5e3fb59264a2b4245d8dd8f713bfb5c5152808cd26e,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
901f0cd475c8c8dcfdccf8554de9681b65bfe934d2e5926cb26b19a9dd8a2339,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.345295,51.535416,On or near Blenheim Close,E01001349,Ealing 006E,Investigation complete; no suspect identified
8f65f1820534eb947b1f8d6c00eb10c26d32457e5691d7f604885e07e00fc4c9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.444617,51.525499,On or near Haig Road,E01002409,Hillingdon 019B,Investigation complete; no suspect identified
9593dd16e6978a9d1545e0be4b6741ea6eb3119a3468d5ed3b6d638b4a2469d2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.456859,51.487003,On or near Sipson Close,E01002447,Hillingdon 031C,Investigation complete; no suspect identified
ac2e948cbf4e8abb477fcaef081642a24dbc15bf2c92dca93ed3fe38396328c7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.421848,51.524439,On or near Woodstock Gardens,E01002426,Hillingdon 021F,Investigation complete; no suspect identified
96a5d9b916d95fdc0573b4bcd72c49e4ceed303bd1c1bb89f4b32d67764a8da4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.41845,51.55842,On or near Lea Crescent,E01002494,Hillingdon 009C,Investigation complete; no suspect identified
00748b21d97bdac12ca682d22a2e4c78db8e271a087a65c05ffc987270b64477,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.477217,51.504543,On or near Catherines Close,E01002527,Hillingdon 031D,Investigation complete; no suspect identified
834fd1403ea4c847ce271caf268f682258e2a60cdc2ea822377d0cd938d8cace,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.338828,51.467073,On or near Worton Road,E01002669,Hounslow 014B,Investigation complete; no suspect identified
76af0da4fbefe07c62b24beb259813fd2bb2823565bb0dbf6f5eb868568319c3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.300473,51.491495,On or near A4,E01002564,Hounslow 003B,Investigation complete; no suspect identified
c5f88c20a6b997a3a23db989981cdcd8b01fa906b391f3ae2b27a4b8bb7029df,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.134054,51.5066,On or near Pall Mall,E01004736,Westminster 018C,Investigation complete; no suspect identified
2130c1cc3b5ce57b972c3d9746a5fe5e336a4249543484d99a990f6967365369,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.015985,51.372972,On or near Southcroft Avenue,E01000841,Bromley 030H,Investigation complete; no suspect identified
93bbec6a32e4df3b6d405186d1d541e0f6f15c095afd563c68753dd0d6400d09,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.045319,51.436486,On or near Normanton Street,E01003307,Lewisham 024A,Investigation complete; no suspect identified
7a284143b6066fa77996e6d61a6c875b27a273c4a9d8655e1bfd71d180caaa7c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.184753,51.36311,On or near Bishop's Place,E01004139,Sutton 013D,Investigation complete; no suspect identified
7a284143b6066fa77996e6d61a6c875b27a273c4a9d8655e1bfd71d180caaa7c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.184753,51.36311,On or near Bishop's Place,E01004139,Sutton 013D,Investigation complete; no suspect identified
25d8cf0f6a6428a9d0646e64f28837964d357beb1444e289504283aa05d3b1c7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.108968,51.520487,On or near ,E01000916,Camden 027B,Investigation complete; no suspect identified
2c4e98624c65e915f8cafc68b4ec4bb13af0f0bfd79719bc2b259be6df4487c6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.175211,51.415244,On or near Breakspear Gardens,E01003367,Merton 005A,Investigation complete; no suspect identified
78758c54c08fd4f47ea68c6a35b13806b27295171a7e51a6447347a68ae24082,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.472856,51.532838,On or near ,E01002414,Hillingdon 015A,Investigation complete; no suspect identified
7b727df42f4cafef0735aac6b827b358a8e4a4463f1bfa6f094ab150b5c035a6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.455436,51.539328,On or near Harvey Road,E01002509,Hillingdon 017D,Investigation complete; no suspect identified
d3b194da7bb50f5a0d0bb7b9b0c7a9c8628d04e0da314c999581f518fbd1220e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.04335,51.344475,On or near Sorrel Bank,E01001059,Croydon 034B,Investigation complete; no suspect identified
6edc2b661bd1dae4627c9191a1568801ffbbf4ed3cafe862d2d3b53bdf6fb1c5,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.022978,51.459527,On or near Armstrong Close,E01033726,Greenwich 034E,Investigation complete; no suspect identified
8a73f5c526f91d40f9891a0fa9397e61150d8900f78b53bedf12ed7e81de1d09,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.270903,51.510064,On or near Stuart Road,E01001202,Ealing 025C,Investigation complete; no suspect identified
5f29588b982ae2d2c0352d90ef013516c9d0ddd0599b590a5390082ab9e3f7f9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.268606,51.496146,On or near Montgomery Road,E01001380,Ealing 040C,Investigation complete; no suspect identified
2f213dfa1b54d9e100249f0107640a79d0c72b0159360ee8e6cc0da022442923,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.29552,51.464779,On or near Cedar Terrace,E01003861,Richmond upon Thames 004C,Investigation complete; no suspect identified
f9f7c2e3532b6d9b0f8176d4a944e45c700694943a05f00dcb9659b8c016ddce,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.114678,51.537045,On or near Rosedale Road,E01000041,Barking and Dagenham 017A,Investigation complete; no suspect identified
90a7694368ccd1b2a21ebf378c95532c66d94599714fb7232f731557e28799b8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.041706,51.519239,On or near Master's Street,E01004284,Tower Hamlets 019A,Investigation complete; no suspect identified
83ba10b78525200a788287e23d33257aa2ced7cefb1c55b5d492563d70f405dc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.020241,51.526271,On or near Trevithick Way,E01004267,Tower Hamlets 012D,Investigation complete; no suspect identified
3ba75d9f519ca1ff1555e96cd02609f221f8d17994f2998767a0c8c5cf3426a8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.376742,51.500543,On or near Church Road,E01001333,Ealing 038A,Investigation complete; no suspect identified
3a003c1bcd7341138f9e5a6cfdd24ee8f43039bf2dc52ebca791a319e0fb70bd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.180271,51.51157,On or near Lancaster Gate,E01004694,Westminster 016C,Investigation complete; no suspect identified
e52663086395215c817b5bff7fd22eeb3d13b4394c3558a53f98fcc76d4f589b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.163013,51.489521,On or near Wellington Square,E01002903,Kensington and Chelsea 018E,Investigation complete; no suspect identified
560408ad8b781ad1e0603013dde934fe40117401d70b20c351ed618a361e5a58,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.020379,51.506804,On or near West India Quay,E01004277,Tower Hamlets 033A,Investigation complete; no suspect identified
6c6024c33cbee361fe772cc36ccac0d356ad19cfcda21f8dbf3ddb11a8abbc04,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.014266,51.583048,On or near East Avenue,E01004409,Waltham Forest 016C,Investigation complete; no suspect identified
0a26c247d50e6b3e054cff42cd85dc1a6f52b42a62a8166f029eca87439edeca,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.000212,51.486552,On or near Ballast Quay,E01001668,Greenwich 036C,Investigation complete; no suspect identified
bdf424c43ad21ae1bc01bcab765284283f135f9f1206a0e64d9f4f4e6dc52627,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.092354,51.553805,On or near Highbury New Park,E01002744,Islington 009D,Investigation complete; no suspect identified
e7762b32508fa06f01b030b54e2fe9f7c95fdeedee05df055edb29b9971ea788,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.360731,51.520723,On or near Barbican Road,E01001218,Ealing 012A,Investigation complete; no suspect identified
85bc556f60050be7dfa60c2bdca607ad5343594d184fdf0d8664a7ab214e22c9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.25138,51.618294,On or near Russell Grove,E01000264,Barnet 016D,Investigation complete; no suspect identified
0f2c2150bffc18a01c2343bcce25d6fcb89bc036616ae9420c27e1ae740df943,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.208301,51.594358,On or near Masefield Close,E01002311,Havering 006C,Investigation complete; no suspect identified
c08190f970faf15846fd29972bc90d78cb5a85e402379086db4c4e24143853b6,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.076122,51.580513,On or near Loudoun Avenue,E01003650,Redbridge 015B,Investigation complete; no suspect identified
c08190f970faf15846fd29972bc90d78cb5a85e402379086db4c4e24143853b6,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.076122,51.580513,On or near Loudoun Avenue,E01003650,Redbridge 015B,Investigation complete; no suspect identified
b743ec10c8cbdaa7874891a6745019446ad5d43820423d5aaa7fcae4dbc3ee65,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.021868,51.582845,On or near Malcolm Way,E01003776,Redbridge 014C,Investigation complete; no suspect identified
e89dac894183057f4ebff71250a8aba4225fc1aae55709c4ae3cb9961ad025ea,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
af4e4abe92417ff989f6e0a2bf32363db3de3ae67e589ed1838a8c9d4d4fe795,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.167317,51.482214,On or near ,E01000406,Bexley 005C,Investigation complete; no suspect identified
5af730561b2ad96fa7e5992407cbd1fd802849e7e8b48059b2ca118742902ea4,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.076518,51.546774,On or near Southbourne Gardens,E01003734,Redbridge 033B,Investigation complete; no suspect identified
8d999f432b9e6267ba58793862d990a363b374bea263b86b514c0a3925707ff8,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.021184,51.580429,On or near Snaresbrook,E01003778,Redbridge 014E,Investigation complete; no suspect identified
b11c3d67d5dd6df8831e9e5cbcbd019167d6facb29972808d6a5b82362afadd2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.039842,51.643791,On or near Tennyson Close,E01001507,Enfield 012D,Investigation complete; no suspect identified
2f17526887e938d0bb9fc95cf60be707353f79794400059ecf8d760c28e667fc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.034224,51.529294,On or near Antill Road,E01004228,Tower Hamlets 003A,Investigation complete; no suspect identified
c380e901a9a8724fac94d6f76ddadec65ebedfd45f261a2e2cfd8a03498cba2b,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.111856,51.414317,On or near Watery Lane,E01000386,Bexley 028D,Investigation complete; no suspect identified
64acb0591256aa76bb940e3c4a48da2d3486c089fc12e1fbc4a315d74826a579,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.03933,51.3468,On or near Bardolph Avenue,E01001058,Croydon 034A,Investigation complete; no suspect identified
76fab131325a6b9bc1a5ea6108c7be0c6b9e6d6bebe4fb1ae3f08ed0743e323e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.095206,51.373414,On or near ,E01001045,Croydon 027C,Investigation complete; no suspect identified
3b4223299c583a690ac60b638b9554b5d692fa49741c3552c3d0e1c84dae1f49,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.121414,51.409556,On or near St Helen's Road,E01001087,Croydon 003C,Investigation complete; no suspect identified
46c4e63279266727771331215c33ae3bf6be757e769aceed1fb44380591053ff,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.071922,51.555521,On or near ,E01003689,Redbridge 030G,Investigation complete; no suspect identified
2d5078c1f175aa4e924e25cf545afa58eefde762815f3cc41f1f570289bf654f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.060485,51.480604,On or near Wales Close,E01003988,Southwark 018B,Investigation complete; no suspect identified
e416797a6630b0762d68f67d9449eea023691ff79440e99469a7869da8656ab7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.312776,51.519549,On or near Heronsforde,E01001227,Ealing 019D,Investigation complete; no suspect identified
579002b6cd6372e57b798e2a1eb03110ac7ff11adc597012ea95ab43a6457ace,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.27669,51.501435,On or near Whelan Road,E01001358,Ealing 033E,Investigation complete; no suspect identified
5f1dfd384edeb4e4d0e07ebdf7ac735ddcc82f1fedff8c3d197b039b68fc7ef9,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4c8aa907210a99437b5dd0e758b5dc55e2ae7a5ff0e73a91fb286c4f7ba59be1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.136165,51.472533,On or near Stewart's Road,E01003089,Lambeth 008A,Investigation complete; no suspect identified
67c92bb91e362dc8b48c9633578a01fabd18609d4c67e9ab21ae158a3ba91a7e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.212413,51.478658,On or near Wyfold Road,E01001902,Hammersmith and Fulham 019C,Investigation complete; no suspect identified
990dac2887526d8e265e922888dc692803911a0cb0e12def9fe23058aa6595a3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.096153,51.651021,On or near Haselwood Drive,E01001457,Enfield 010A,Investigation complete; no suspect identified
487febcdc9195ac07911876251617e68bdc7b4f168ccf700ceefed2168beceab,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.060933,51.664356,On or near Magpie Close,E01001410,Enfield 005C,Investigation complete; no suspect identified
08143e380eff775a18fd95e3613b3a34687d72a33af899212f27f011fe0e0425,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.058127,51.62446,On or near ,E01001429,Enfield 030D,Investigation complete; no suspect identified
35233d3c3b8e1dbb8b4a0a36f2ac52399e1e5bc13b8aa187a14768de1d19a6ec,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.061166,51.619595,On or near Sebastopol Road,E01001430,Enfield 030E,Investigation complete; no suspect identified
925235fdb9a639c63df7521684cca8d418d268122b4331f545e946e99b47d56e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.048285,51.65046,On or near Brecon Road,E01001505,Enfield 012C,Investigation complete; no suspect identified
6b59725d9984aca6b9406684c8db7c1f83e20791910b200e8fa03068b47a0854,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.056983,51.661035,On or near Autumn Close,E01001516,Enfield 005D,Investigation complete; no suspect identified
870a46ae6af8ff93a9b9db5d92010d2f8297185373be37c94c51ffeb23005e80,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.02161,51.658853,On or near Edison Road,E01001437,Enfield 014A,Investigation complete; no suspect identified
87071ae0e1313050cbda8fef57bc6721f9ec0d800fa6ee36b44a1dd083be3652,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.040805,51.680766,On or near Windward Close,E01001552,Enfield 001D,Investigation complete; no suspect identified
62557e146f594cd3c8060bf60faf20c84b806e98ef32375c5a86f0734236e79e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.04142,51.681954,On or near Dewgrass Grove,E01001552,Enfield 001D,Investigation complete; no suspect identified
8c7466b7c9d567a6eec98643838769c81b231bfd8ce396c1885f2509a396d11a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.064836,51.621958,On or near Tristram Drive,E01001428,Enfield 027C,Investigation complete; no suspect identified
f080ca53efe755f5d2351597ea0ff1f5d98a2356386b241062327a14d0b03fa2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.074792,51.663532,On or near Kenilworth Crescent,E01001539,Enfield 009B,Investigation complete; no suspect identified
ca38e645acb4231fcb9d2d9f75f253c234db8b7867b7110d9468d1bd18eaddb8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.059715,51.667825,On or near Worcesters Avenue,E01001407,Enfield 005A,Investigation complete; no suspect identified
154d6218df07cdc201b345a29046a2b32d8ce3ae2223fb6909566b6bea922b15,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.096358,51.633372,On or near Radcliffe Road,E01001569,Enfield 022E,Investigation complete; no suspect identified
a8aaa7906e5031a1ae51f2df4e28ce89cd4c47cbba29e36c53382980fe4335a6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.059514,51.618021,On or near Brettenham Road,E01001430,Enfield 030E,Investigation complete; no suspect identified
3192ed2a0b78d7da540e848cddc83a211e843961630cc3ab98f29aab382a3854,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.074977,51.400107,On or near Cumberlow Avenue,E01001142,Croydon 007D,Investigation complete; no suspect identified
8cc72d3d635bae53eea983ebc9627f8a9b24553abc9fa2ca19831fbd575c9e61,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
