Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a43181f81ba57fbe1ea6157b14f66a338c8831c1e4d7016007cd950852702da4,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.345691,51.445687,On or near MEREWAY ROAD,E01003904,Richmond upon Thames 015G,Investigation complete; no suspect identified
23c9079ae2bca600ee94a81310c3c16f1faa7723d4a7b4f7e119a3d03593211c,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.050636,51.374426,On or near WICKHAM ROAD,E01001063,Croydon 026B,Investigation complete; no suspect identified
c9eb51550862920da9a2971c8ebad19d89e39c4a6fd0e6990809290671612c7f,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.008266,51.341267,On or near CALLEY DOWN CRESCENT,E01001076,Croydon 036A,Investigation complete; no suspect identified
3f04915eccb65aea95554538d691ce09819e493b5c647c7a1cce8b008a289ba6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.090837,51.387947,On or near OWEN CLOSE,E01001109,Croydon 013B,Investigation complete; no suspect identified
a6d2712b1551296c3248daa61a381fd9345e00ac2626381cc304cd7481320e14,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.072207,51.493136,On or near WELLINGTON AVENUE,E01033734,Greenwich 004F,Investigation complete; no suspect identified
f2822f5c0e0717988ccbe168186febfcdb6c594e97907f2811360d68cbad0b3d,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.01888,51.46324,On or near CASTERBRIDGE ROAD,E01001656,Greenwich 034A,Investigation complete; no suspect identified
e7197d0c576bc2b11130a8ce478c272b42b86becfbf05f78daf35336e13e42bd,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.014152,51.495461,On or near TEAL STREET,E01033733,Greenwich 036E,Investigation complete; no suspect identified
b68dd509e9ae73cac940df4ce7c624c7b6e034a434f9971ab5bb0abbd6754ff8,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.00647,51.580794,On or near BARCLAY ROAD,E01004466,Waltham Forest 015C,Investigation complete; no suspect identified
83a83cd2e491feec25d2359f65be54a41199ac234d16dbb5d893aaf34049b39f,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.002144,51.565288,On or near HAMPTON ROAD,E01004371,Waltham Forest 025A,Investigation complete; no suspect identified
aa602fecdb03623bfa9e008cea05577c9c42ab343f39d1ec0b777a9542ce24e3,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.00366,51.571215,On or near WALLWOOD ROAD,E01004437,Waltham Forest 021C,Investigation complete; no suspect identified
b29b1a7f3f7fb85f83b25158124d209dc930fa1cb28af198edc7d23f2b55d7e8,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.006339,51.583453,On or near ROSSLYN ROAD,E01004465,Waltham Forest 015B,Investigation complete; no suspect identified
2948b7e3348dea43195d328bf75de80f43943e48f056e23289fd8e1726027119,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.002014,51.586297,On or near GREENWAY AVENUE,E01004468,Waltham Forest 015E,Investigation complete; no suspect identified
0979ae09b8091b4ba95c86cdb773a9b61081217a448641914a24ab3b86c84e12,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.014781,51.566861,On or near STANMORE ROAD,E01004441,Waltham Forest 024E,Investigation complete; no suspect identified
b8227400d87423e7817cbe1071e1f9d5fb963832cfa4e4f08b0f8b6e2ac23078,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.087639,51.363491,On or near RYARSH CRESCENT,E01000683,Bromley 035C,Investigation complete; no suspect identified
b478296fc47a658231414ac4f73c71c2bc5b034cea516297d215919d7b7ab9b6,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.104514,51.387839,On or near LITTLEJOHN ROAD,E01000722,Bromley 023A,Investigation complete; no suspect identified
ee7420a0c25a49a5bd8814f5ccd16f36e989c9d2d41dbdfeb7c3c46a7283ff82,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.046478,51.431034,On or near GARDENERS CLOSE,E01000780,Bromley 001B,Investigation complete; no suspect identified
71b328a630c9075ab371b580fa0dba57232df25dc5eb26ba34540aa777ee3acb,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.106917,51.393209,On or near LYNMOUTH RISE,E01000722,Bromley 023A,Investigation complete; no suspect identified
5d411ec45e49037f4288eabd23e5651854ebcc784ee6b0daf5c7375174acb910,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.057785,51.424613,On or near OAKDENE AVENUE,E01000691,Bromley 002C,Suspect charged
5d411ec45e49037f4288eabd23e5651854ebcc784ee6b0daf5c7375174acb910,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.057785,51.424613,On or near OAKDENE AVENUE,E01000691,Bromley 002C,Suspect charged
28fd2944ebf890e9ea9a27347d8bf0c90b8b522a2a9e95bb452a9e7837d431a8,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.017674,51.448576,On or near Supermarket,E01003324,Lewisham 020E,Investigation complete; no suspect identified
2f197d21bb060cd756b140430a6a9a7e7d793d21e8efd12e3d944eae0792964e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.02606,51.455363,On or near ARTHURDON ROAD,E01003276,Lewisham 014D,Investigation complete; no suspect identified
9f45628750a736ace9f6c3b4682cbc6724a83e91e02d545cdd24c7bfa01294dc,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.046581,51.470976,On or near ERLANGER ROAD,E01003341,Lewisham 006D,Investigation complete; no suspect identified
d18acd56fe97846eba6e52ef959daac7a323643c0c14255bdec332c014c9e9e2,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.000343,51.440968,On or near MINARD ROAD,E01003222,Lewisham 022D,Investigation complete; no suspect identified
08ae385a440a9c0594526c5265ae2fbb77c24fe82ac1f83682fdb8a921fe7958,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.005937,51.442801,On or near GLENFARG ROAD,E01003224,Lewisham 022E,Investigation complete; no suspect identified
9037f55dd9e7eac313c3a68ac784df2797c2120f557500ff8f73cdde515d5947,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.035689,51.472467,On or near ST DONATT'S ROAD,E01003209,Lewisham 005B,Investigation complete; no suspect identified
232e840f24a9b83ea91aad6d2a8972f461723fa65f70abd305cfc3fb33f51412,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.028978,51.471491,On or near ST NICHOLAS STREET,E01003210,Lewisham 005C,Investigation complete; no suspect identified
74d94ac846e19f566656840c7ee1a2475460a1c317b6c6a2726434c9262c6c45,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.007515,51.456861,On or near LAMPMEAD ROAD,E01003283,Lewisham 013B,Investigation complete; no suspect identified
59940970776c38f024ffa99e3e4f688eba26a8591ce2e587a296512c3b30786b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.117553,51.587709,On or near HIGH STREET,E01002014,Haringey 020B,Investigation complete; no suspect identified
70dfbf8a885bf5e1d82dc12bdb885cc9f70585eba4d4f502fbd327f2879f49f4,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.104467,51.592741,On or near BURY ROAD,E01002031,Haringey 016D,Investigation complete; no suspect identified
1d4ae346abefc65230f3562ef3ffeaf387a0c55d2106006501b4141d92560294,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.135011,51.574193,On or near PARKGATE MEWS,E01002006,Haringey 035B,Investigation complete; no suspect identified
01cf6318ef773442ad9777cfd9b09372edf5f0844520fb06a5eca5eff16ce1f9,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.101358,51.597025,On or near SALISBURY ROAD,E01002033,Haringey 010D,Investigation complete; no suspect identified
8d110698107b8e3310dcb7ed5a6056260cf9f2fdc2907a29d614b32ef72fe350,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.070114,51.513155,On or near LEMAN STREET,E01032767,Tower Hamlets 021F,Investigation complete; no suspect identified
2f0bc8ee4d9b89d2cbae8bf8ba502491ed51a4fcc471b34a8e4a22f7a3f261b6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.072942,51.515809,On or near POMELL WAY,E01004309,Tower Hamlets 015D,Investigation complete; no suspect identified
9b3d640f629c9a34a99de137472aad2ff3b4d09ccc5d2e28bd57bb2fa8c7414b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.049959,51.52006,On or near HANNIBAL ROAD,E01004283,Tower Hamlets 016A,Investigation complete; no suspect identified
82797d58a7694acdb466f1489ccba26b2a55ddb52848a73dbdc406c7a7c7cdf4,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.060227,51.503648,On or near DUNDEE STREET,E01004291,Tower Hamlets 027A,Investigation complete; no suspect identified
877a2f713c18687903f8255e4298fdcf12efc95250b00e74536870805f563548,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.022488,51.532316,On or near BLONDIN STREET,E01032765,Tower Hamlets 004F,Investigation complete; no suspect identified
9898780484ab4d94c00a16d945d077fc75abbd39989d4a529d56e119534058fe,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.129001,51.566265,On or near ASHBROOK ROAD,E01002772,Islington 002F,Investigation complete; no suspect identified
6bee6f9436ad546eddb3fb58f54fb4fc48484a45027d033528f26e13307e7550,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.106927,51.538079,On or near LIVERPOOL ROAD,E01002696,Islington 020A,Investigation complete; no suspect identified
858d88ee8a07879f04310ef03620611c664825c7069a1df64eaaf3a506cd6dde,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.09169,51.550368,On or near BERESFORD TERRACE,E01002779,Islington 012C,Investigation complete; no suspect identified
7a4e8e5020f0ab94f4ecb7d7cdea042607ff223ecf5aa8c71f5f37d5cc559a27,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.122851,51.571958,On or near HIGHCROFT ROAD,E01002756,Islington 001B,Investigation complete; no suspect identified
3164fd61b484e91614efe31105c258ce9fc440922c587320182a8d752f0eedc7,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.111133,51.568137,On or near CHARTERIS ROAD,E01002805,Islington 003B,Investigation complete; no suspect identified
e541ba0c18a6d5141a5a1616184e6aebe8dc8a3f5f676d95fb4a36841a4fd166,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.351547,51.551942,On or near ORCHARD CLOSE,E01001271,Ealing 001B,Suspect charged
5f528b431e8378c988dc19116f900bfe8b0ed840cadfe20e883bcb6e50d28bc2,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.37283,51.533121,On or near CRAWFORD GARDENS,E01032744,Ealing 010G,Investigation complete; no suspect identified
46c5784b95511ae828c0846b6a122a0da0b14a10fb6f17ddcd18cbc40b4c7aec,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.274289,51.505878,On or near LANGLEY DRIVE,E01001351,Ealing 025E,Investigation complete; no suspect identified
b6b7303ca0ca61c3f04f52bb152c6b831d3ef90e833381d0306484f31b4395b0,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.346926,51.554467,On or near LARWOOD CLOSE,E01001311,Ealing 001E,Investigation complete; no suspect identified
6fdfc9e1b90b651dbfb165ac174a1911657f380493c42ce9465aa8316d53a629,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.324999,51.511307,On or near WILLIAM'S ROAD,E01001249,Ealing 028A,Investigation complete; no suspect identified
ab541ac9bbd8e675e2cd6b05652c07a1070a34706fb33db775be82866bdc82a6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.408373,51.535102,On or near LONGHOOK GARDENS,E01001325,Ealing 009A,Investigation complete; no suspect identified
de2aa73c60e0fe9f5d37f89d3b71fea2797072b4b55565a89e7fe491f798ff23,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.077245,51.518362,On or near ARTILLERY LANE,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
a8d45b4f03141f8d146a9c9970964e847e37df016064896f7dbdd21e8a934f27,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.012349,51.495625,On or near GLENGALL GROVE,E01004215,Tower Hamlets 028A,Investigation complete; no suspect identified
5a8fb6d037f7defc7841d40a442f5a0970ee173bc4236f6fd749ef8cf37800fa,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.052283,51.533489,On or near WATERLOO GARDENS,E01004201,Tower Hamlets 002D,Investigation complete; no suspect identified
5707cafc481fc50a0168e30038d3c861283fbb94d4b0f284340ab0427f3c88a3,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.073672,51.528231,On or near COLUMBIA ROAD,E01004311,Tower Hamlets 006A,Investigation complete; no suspect identified
c17e251e9e67e51f6ee02f06bf7eede312037539b001a5187409ce63c8e52e6b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.061288,51.447057,On or near LANGTON RISE,E01003260,Lewisham 021C,Investigation complete; no suspect identified
c17e251e9e67e51f6ee02f06bf7eede312037539b001a5187409ce63c8e52e6b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.061288,51.447057,On or near LANGTON RISE,E01003260,Lewisham 021C,Investigation complete; no suspect identified
c17e251e9e67e51f6ee02f06bf7eede312037539b001a5187409ce63c8e52e6b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.061288,51.447057,On or near LANGTON RISE,E01003260,Lewisham 021C,Investigation complete; no suspect identified
7fe70db7667043c500d1a8c7dec3277870fe185f7f285d2269ecf156b97037bc,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.054074,51.427189,On or near Parking Area,E01003334,Lewisham 033E,Investigation complete; no suspect identified
e52060a7da51d80939f9e98064ee789db25c4ac299549782e2492937abc680b2,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.03515,51.460884,On or near Petrol Station,E01003272,Lewisham 014A,Investigation complete; no suspect identified
89e8d7bc7fbd34bb2eabdfabba8932e7f53cf70658a495a16a45d2a41506c083,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.010543,51.442133,On or near Supermarket,E01003320,Lewisham 018B,Investigation complete; no suspect identified
023e41603f663dfa801032d741ba05d6b084fad9d6937e1485e45a9742dd1fc6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.027121,51.45378,On or near CHUDLEIGH ROAD,E01003275,Lewisham 014C,Investigation complete; no suspect identified
bd004a3f583aa54968ab71d5a8a6cfa2ba2a098b42ff4783d649b9f22130931c,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.041387,51.43491,On or near ALLENBY ROAD,E01003311,Lewisham 027C,Investigation complete; no suspect identified
d6a91bf879a52449c9a218570de8a72f94f8b337759f02262f93110ed80fc503,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.006171,51.452625,On or near ST SWITHUN'S ROAD,E01003290,Lewisham 012C,Investigation complete; no suspect identified
8c837f23c69e01e73998a7e8e9652bc51f52f421f2f7c85bddfcc543da392646,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.03385,51.475044,On or near PARKFIELD ROAD,E01003215,Lewisham 005E,Investigation complete; no suspect identified
687ca44c9c9c9f7667951cc782e63ee29579ad149464d9a81b6344ca4e8da81b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.068776,51.449699,On or near UPLAND ROAD,E01003957,Southwark 032C,Investigation complete; no suspect identified
b8d824774f7d97b0df47daf6661d6e5f794be1244004b267902ece7b485f8fcb,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.387298,51.541081,On or near LAUGHTON ROAD,E01001326,Ealing 008C,Investigation complete; no suspect identified
b8d824774f7d97b0df47daf6661d6e5f794be1244004b267902ece7b485f8fcb,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.387298,51.541081,On or near LAUGHTON ROAD,E01001326,Ealing 008C,Investigation complete; no suspect identified
b8d824774f7d97b0df47daf6661d6e5f794be1244004b267902ece7b485f8fcb,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.387298,51.541081,On or near LAUGHTON ROAD,E01001326,Ealing 008C,Investigation complete; no suspect identified
d2e53901459db065d97b0521c818cf4f49b07774c219351ca4bd6b836e6789bd,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.384322,51.541643,On or near GODFREY AVENUE,E01001326,Ealing 008C,Investigation complete; no suspect identified
dbd579d2e6ca43ac8049327d813b1bc8362a06322ebe06ce5bfd7c8734630a66,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.378272,51.50452,On or near HORTUS ROAD,E01001333,Ealing 038A,Investigation complete; no suspect identified
ae55698b18f1c72aaa49416b8d7b28cbf22bce7d9ed2e87e19103972513905df,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.38751,51.536318,On or near GALLERY GARDENS,E01001328,Ealing 009C,Investigation complete; no suspect identified
99276357d68b6b3364c4044e56914186c375573a268ed5d4f3bb08cab2a5172d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.370677,51.502554,On or near WATERSIDE ROAD,E01001338,Ealing 029E,Investigation complete; no suspect identified
f82a0ffc5e701ce175d9a40ab992071b11cd6090d2136c14085c3b1bf3435bdc,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.253477,51.515417,On or near BRASSIE AVENUE,E01001241,Ealing 024B,Investigation complete; no suspect identified
f82a0ffc5e701ce175d9a40ab992071b11cd6090d2136c14085c3b1bf3435bdc,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.253477,51.515417,On or near BRASSIE AVENUE,E01001241,Ealing 024B,Investigation complete; no suspect identified
b3024b71f14dd0b17722e1b2d5a1ec74d974b35cf4fac2bee003524c54e9b561,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.35992,51.520047,On or near PRINCE'S AVENUE,E01001218,Ealing 012A,Investigation complete; no suspect identified
0e855d308918f9c4fe644b87f753c6fdc28ec66cd9d836e6a94cf4f2711eb5da,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.3685,51.551387,On or near HAYDOCK GREEN,E01001318,Ealing 003D,Investigation complete; no suspect identified
84007faa719808407a69aab1f1c0633771f44e5e07ca829baeae193a6f543ac3,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.326258,51.517845,On or near LYNTON AVENUE,E01001205,Ealing 018B,Investigation complete; no suspect identified
402e9d26d5d064a84766408d318b5bdc5da9572852ae39f5c1cae06e83da6143,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.374742,51.513842,On or near SHACKLETON ROAD,E01001215,Ealing 023C,Investigation complete; no suspect identified
402e9d26d5d064a84766408d318b5bdc5da9572852ae39f5c1cae06e83da6143,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.374742,51.513842,On or near SHACKLETON ROAD,E01001215,Ealing 023C,Investigation complete; no suspect identified
e00757f3287aebb8c613b7375150a53bd923359b1f3889910b385f1e8be5d952,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.223546,51.563841,On or near Shopping Area,E01000497,Brent 011A,Investigation complete; no suspect identified
975dfed375732f61cf541bbf8fd7d5af80557ee5e39a88e853a4d50ab088f367,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.174674,51.645703,On or near HILL SIDE,E01000270,Barnet 005D,Investigation complete; no suspect identified
c75ab24884288dd45fdebf17ab13b014ee07f87450dcfceed7def5a9e2327628,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.259492,51.605231,On or near FORTESCUE ROAD,E01000127,Barnet 024B,Investigation complete; no suspect identified
32520655a33150e0d60ce5b32967bec1628d6d56c9e9305864e62dc03ea4d2ae,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.035288,51.527369,On or near ALLOWAY ROAD,E01004232,Tower Hamlets 003C,Investigation complete; no suspect identified
915ff85c00b818992ff1e9c0414ef690168d80d390d4a8cbec5420f84746240d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.109186,51.521489,On or near HATTON WALL,E01000916,Camden 027B,Investigation complete; no suspect identified
cde22dc687b98301509df1f15ed6e9e0b340b63ee031309d0c1e86449c334d8a,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.335186,51.594307,On or near HIGH STREET,E01002179,Harrow 013A,Investigation complete; no suspect identified
cde22dc687b98301509df1f15ed6e9e0b340b63ee031309d0c1e86449c334d8a,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.335186,51.594307,On or near HIGH STREET,E01002179,Harrow 013A,Investigation complete; no suspect identified
cde22dc687b98301509df1f15ed6e9e0b340b63ee031309d0c1e86449c334d8a,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.335186,51.594307,On or near HIGH STREET,E01002179,Harrow 013A,Investigation complete; no suspect identified
359e0b3063c435cddc38a64b1d40d9f1cb8f9f979c67b7b452c64a73f8ac95c8,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.37481,51.588424,On or near GROVE ROAD,E01002158,Harrow 019D,Investigation complete; no suspect identified
cb32d01ea317a49f50a77e13a51773a191741b185deb880eced986161e3a29c7,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.278362,51.608019,On or near Sports/Recreation Area,E01002119,Harrow 007A,Investigation complete; no suspect identified
7ef8ab81ca4c84e681ed15086ec9609dc9e408ba405a3f1182c1b4bdd5956619,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.357247,51.583494,On or near COLLAPIT CLOSE,E01002161,Harrow 021C,Investigation complete; no suspect identified
ce37adb420b2e3373124f6d8421f8b004e08ed9c6a12dd9204c021d8d8b55afc,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.355796,51.561308,On or near WYVENHOE ROAD,E01002219,Harrow 030B,Investigation complete; no suspect identified
927dbf86ea8ae6f772ff4f058d6e75ffce711d5de9b2f5eb1053561c45d41f4e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.153701,51.516065,On or near SEYMOUR MEWS,E01004714,Westminster 011B,Investigation complete; no suspect identified
927dbf86ea8ae6f772ff4f058d6e75ffce711d5de9b2f5eb1053561c45d41f4e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.153701,51.516065,On or near SEYMOUR MEWS,E01004714,Westminster 011B,Investigation complete; no suspect identified
55a1e3a123e8b7dfd48ba3a4bd9b894e16eb667e96642c7b3af4e5f248f0bfee,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.248379,51.536356,On or near Shopping Area,E01000524,Brent 031B,Investigation complete; no suspect identified
2c1729e4062340995f0905e10de5604fe167ad82e78f02a29befe4ebb53896b3,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.19344,51.534228,On or near CAMBRIDGE GARDENS,E01000550,Brent 034B,Investigation complete; no suspect identified
b9972693c30359db51fd2267b94ac47f2796a814bf572f3070ad7063a396338d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.29174,51.569404,On or near PRINCESS AVENUE,E01000576,Brent 012C,Investigation complete; no suspect identified
bd10ec912f8ab066ec3d3a030e8d76b3b3a8b853dd4f9c293ea5d11ddc6fd7cc,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.20794,51.544998,On or near MOWBRAY ROAD,E01000490,Brent 023A,Investigation complete; no suspect identified
364e29aa4147749fe79cb749d868b59d71d883b0319cac75bd3f15e4cf04386f,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.202494,51.535338,On or near BRONDESBURY ROAD,E01000583,Brent 032D,Investigation complete; no suspect identified
98baab9972563b79e21a754c12b6340ce430e209a100347631e49861d748a3fe,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.101795,51.468691,On or near GORDON GROVE,E01003077,Lambeth 014D,Investigation complete; no suspect identified
e4faa3de8132a68c0d758744d98e50604294e011f65c4ea05fdae99102a6633c,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.110789,51.455554,On or near A2214,E01003074,Lambeth 018E,Investigation complete; no suspect identified
e4cfec1626b224f36193bdb6c0d03ad3cebd0e12d193db879e84344f8212f200,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.398745,51.554708,On or near BOURNE AVENUE,E01002497,Hillingdon 033B,Investigation complete; no suspect identified
a7986d0c6725df37ee653462b35fd6546c9fb24581f2129f8d1b07be58253107,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.451264,51.565368,On or near SWAKELEYS ROAD,E01002458,Hillingdon 011A,Investigation complete; no suspect identified
653e65aeb41e08980a60556ae25868b28018b6c99cbbce73055020dd7287fb40,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.421118,51.501355,On or near SANDOW CRESCENT,E01002407,Hillingdon 030A,Investigation complete; no suspect identified
0b11bf07e74dc8799908d50ac5c7ac26fdfcc03ff607e9c5a43dbfdab5057662,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.134141,51.531645,On or near WERRINGTON STREET,E01000955,Camden 022D,Suspect charged
65eec47f3ddfe7269efb2527467a0a26a0efcee50c8d06ed00ce83982f9ed944,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.341323,51.453836,On or near TAYBEN AVENUE,E01003867,Richmond upon Thames 011A,Investigation complete; no suspect identified
bf9ac715f062835f41f24ca62323c43ce493cbd69d35c8e459d97c472f69c42b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.264459,51.491165,On or near HORTICULTURAL PLACE,E01032573,Hounslow 029E,Investigation complete; no suspect identified
964e7c288601f51de728dd307f9419b1fa56a87a04595c37c7d3051eaa43312c,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.374567,51.439347,On or near SEKHON TERRACE,E01002604,Hounslow 026A,Investigation complete; no suspect identified
d38f6676c78dc4e848fd0d2046e287c4135a160b7e4df0968f53cc8de972155e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.169174,51.463746,On or near Supermarket,E01004551,Wandsworth 012E,Suspect charged
fb604db279378f985423c6893f6eb9795063bde1c18d663e8454d9e550618260,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.249885,51.451922,On or near MINSTEAD GARDENS,E01004574,Wandsworth 013B,Investigation complete; no suspect identified
39652d5c754bf840bd60e5ed2105a7f146693d6fa7cf306e86ee7c2e3b31da07,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.185005,51.395982,On or near ARRAS AVENUE,E01003437,Merton 022C,Investigation complete; no suspect identified
5ecff2aee7167ca643d28c6a1758d0e66309b2cad598f6dad389f29639321db2,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.101987,51.47203,On or near PAULET ROAD,E01003182,Lambeth 009D,Investigation complete; no suspect identified
33b5077ef41060776bb5faf04eb5363a66306c68ed021127de98f1258fdd5b56,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.113331,51.460577,On or near SALTOUN ROAD,E01003050,Lambeth 016B,Investigation complete; no suspect identified
309ea7a03bc1024f557f5bddcef0724f2d3e344bb985159ed548a890328809be,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.116222,51.464481,On or near BELLEFIELDS ROAD,E01003061,Lambeth 011F,Investigation complete; no suspect identified
fdc6c5a1eb4aab8e54659114f88617923cd5346caedb36f49a775efdbba718a5,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.11627,51.447594,On or near CLAVERDALE ROAD,E01003173,Lambeth 020C,Investigation complete; no suspect identified
9d97d4245ca28e32148a4a94fde381fc450662ed6e8a13e8d2e5267cdd5a2486,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.02395,51.549788,On or near KUHN WAY,E01003544,Newham 001B,Investigation complete; no suspect identified
406d895cfa4fa20ad8bb7ce1715ca613e6a650e3d5083530ef2aadfa055c8689,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.039266,51.510692,On or near ROYAL ROAD,E01003514,Newham 036C,Investigation complete; no suspect identified
896c7fd4a924d8024bd36841e721caa9dddd0ee1094f40375fcbe8f3934b4a08,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.107006,51.619184,On or near Nightclub,E01001498,Enfield 029B,Investigation complete; no suspect identified
